Id,SalaryNormalized
60422464,43511.48396970272
60422465,47570.685238603786
60422474,25382.276012451213
60422475,44445.65787215192
60429994,30910.39367766681
60430300,34731.685752593
60492587,17688.268537472184
60502192,41725.42286558258
60507580,23637.140550997206
60509951,43933.76865544559
60510218,34856.85890351824
60510586,28579.34700015265
60511396,23454.098202803758
60584735,29866.052996438797
60676478,36484.71468304109
60685236,22004.675374871094
60685255,23419.91639393125
60685286,32029.974473171416
60685289,25449.36898349326
60685353,17998.961324519267
60685374,11662.948788999824
60685394,22521.107155785445
60718913,22953.491102938482
60752204,4495.554412403853
60831592,34090.35265210482
60831635,34248.206329634966
60905059,30284.96049444187
61206091,34048.73228988937
61223790,15718.83897230142
61259969,29214.308127263736
61261058,37096.080428868125
61275513,38543.64652744746
61275738,39551.052887030804
61280832,36533.047095304886
61281674,23436.95764761301
61281963,27099.957929750744
61282018,45129.31405582356
61293514,35480.69468710067
61341390,26700.65970016571
61372395,36398.69464836204
61416142,44982.03061011098
61437208,29166.348475973886
61437230,33895.10209461542
61437259,31477.697600531723
61437260,32197.297499573902
61437329,28484.520450433076
61437337,28249.111907259885
61445871,32008.219085808843
61445884,47561.71967947317
61445888,47464.990054903334
61445893,28521.71318868291
61484383,28027.0726337308
61503959,33226.691110994376
61569088,54588.9602424044
61572976,37986.5065759258
61728812,29464.47984522776
61826967,18630.743498926196
61835178,21253.361555707394
61835966,37422.80483588727
61874592,26642.95706615488
61911491,17288.062318563098
61935807,17474.953999450576
61936416,26227.92054008502
61936483,30122.603706100803
61936493,24569.47526493817
61936548,26775.048738633835
61936561,29232.907970924138
62003114,7491.623091718713
62003252,21539.127328238705
62003644,39686.5688963125
62003694,26108.633607466258
62003755,20942.320699991746
62003859,16391.099783670546
62003918,39351.28155457146
62003993,28129.354079538592
62004124,51260.27358064476
62004155,35348.357861231896
62004190,6956.9610561273075
62004302,22854.492970807703
62004316,10137.079158950568
62004373,25451.979241894445
62004381,29240.25578417628
62004403,31058.542626440754
62004416,25628.70578951286
62004438,37823.84435569156
62004440,27809.1336772912
62004455,26157.14163712645
62004478,21377.10918902599
62004496,26769.667936119837
62004498,30647.894886575454
62004551,32426.887437875186
62004564,34539.33552888692
62004631,4420.193117984672
62004693,27465.996400946657
62004718,21677.868689822564
62004728,19331.129540683833
62004749,25528.21879158203
62004764,28841.820778593275
62004786,29146.278605691914
62004836,34494.73765037815
62004918,33014.362783410106
62004987,25104.649218887927
62005012,20338.53419078178
62005117,31663.611831102244
62005122,24953.12441331427
62005171,24399.466291486497
62005189,31824.047784814313
62005199,21640.52812634551
62005207,20256.254013173926
62005253,22268.628054781366
62005300,35652.13521466252
62005385,34831.96893112986
62005429,17553.415413316445
62005446,33885.08221140644
62005469,26857.708385721147
62005521,21682.497092265992
62005529,8613.152787366864
62005535,8209.7815899401
62005546,14345.994561731244
62005555,11839.491955677902
62005568,38257.8912754821
62005609,4377.752890110936
62005615,23383.79601555169
62005626,32862.712307505884
62005632,29316.896754483252
62005644,25689.156027205958
62005647,28912.767117080075
62005682,33990.688383630746
62005721,26451.250973639868
62005742,27596.962926769735
62005743,20946.62257012593
62005750,26648.23157919204
62005756,41796.116397722675
62005771,29243.287455179925
62005797,34225.329465258386
62005834,25367.565319967416
62005886,45571.6017556303
62005930,22556.96107186882
62006324,25367.422269370956
62006423,30103.814545021607
62006466,27990.497793617036
62006760,20855.46273081697
62006869,22605.294571064638
62006888,32398.169683263317
62007131,30144.045589939116
62007205,26681.522406247794
62007206,54762.88358655301
62007220,25830.183944711072
62007241,38843.00558447538
62007319,45539.35297265003
62007451,22818.53000216531
62007472,34102.062250389325
62007544,15270.937405491764
62007575,25650.5979388432
62007578,26820.905140502102
62007605,17699.88823313563
62007660,27044.295116702342
62007691,25393.071949528465
62007710,23879.5676608944
62007735,29367.98863356303
62007756,25649.575621211105
62007798,20834.139124153233
62007810,24296.18795234868
62007921,21191.364854677202
62007949,26557.28730430187
62007993,25212.58333610441
62007995,31955.194771769642
62008019,32228.806870005516
62008020,22975.15458245154
62008026,26627.71602118829
62008030,21214.628028756793
62008031,21784.953620703152
62008129,28401.925391368644
62008160,36394.76062109896
62008195,19596.173144142296
62008461,22574.359197694903
62008758,14418.351300374696
62008952,25447.649161196434
62008996,32910.64550120935
62009021,33164.006393876356
62009161,39223.889220077624
62009195,27012.318116406146
62009216,29814.573213000924
62009261,33093.330542075535
62009385,32629.883682230775
62009389,24107.752360167735
62009434,30559.79819339003
62009519,26785.192233740767
62009527,28717.344759599066
62009551,32546.214471787673
62009668,42706.73915258401
62009689,43141.54015272431
62009703,30421.367821550335
62009714,37618.88493152558
62009720,27764.95606466416
62009736,42606.98831301338
62009827,25670.812007284956
62009843,12309.002453608044
62009846,27613.789977650387
62010067,42905.26742401811
62010220,22976.779569798047
62010271,15784.345683210073
62010304,21520.6528562705
62010310,23735.001138628897
62010423,21800.48655306818
62011071,38780.89087785846
62011280,43940.98396772633
62011290,54443.96764118655
62011292,49548.717727305404
62011366,59156.159160877156
62011370,48687.9744507516
62011389,39940.52756502949
62011450,26919.42211962119
62011478,25849.173936692365
62011522,22687.61357717215
62011678,33878.16554915899
62011721,15257.24891436103
62012268,31063.39945418003
62012347,28831.363560700436
62012357,19170.21431489668
62012564,13370.147608988622
62012894,29777.35715562769
62012954,40528.91495979596
62012986,19115.516700720924
62013007,31367.925800474146
62013185,21567.578027243428
62013779,17575.916334770063
62013890,13165.74072230293
62013891,21407.04150546759
62013896,25961.307913978002
62013923,20486.39167906502
62014186,28900.550248060892
62014768,37576.70150335456
62014902,24351.98839021451
62014966,21289.441401921496
62014987,27033.15873263508
62015001,27029.384620305565
62015054,23752.15007953456
62015111,24050.748666679232
62015445,15852.112791392525
62017072,33821.2042715778
62017092,23439.019498577956
62017098,24416.133467105086
62017118,27399.185755571616
62017128,34071.820459974224
62017142,23378.276560915598
62017146,26100.533587889226
62017203,31508.69009230574
62017886,21205.984533593626
62017900,17453.621382291036
62017907,29888.033549855958
62017924,28675.770139893088
62017969,29888.033549855958
62017976,26167.70098664549
62018176,17049.880165931892
62019378,24039.593006231524
62019427,32889.59580336871
62019479,21459.99536667183
62019501,25204.476309291196
62019502,16108.071279677444
62019545,24838.67327715039
62019546,23447.406362819733
62112997,33523.89782286116
62113314,27321.673387930805
62113808,48349.67405965342
62113821,42349.17638377317
62114292,30689.230019949933
62114307,31160.010388327886
62114335,29800.84394108767
62114454,33101.488436144966
62114457,32479.039297275966
62114503,37880.771089423535
62114996,40731.738281403974
62115930,41935.860882456385
62115954,31974.462757872872
62116581,48366.01714921777
62116855,38301.463906346835
62116945,19842.85529165215
62117441,33563.14766153154
62118542,32471.83210917923
62118551,42045.999361024056
62118558,26812.23092600426
62118622,28815.077434773113
62118779,38000.593911276315
62119020,37692.67559550259
62119102,36424.746185569864
62119445,30575.745752656403
62119466,37603.42832408504
62119512,26374.340671092275
62119656,49802.73823632305
62119781,26377.291023896032
62120060,26471.36042267289
62120652,43879.62797050622
62120920,48196.0988353234
62121270,41805.78983890038
62121284,35758.33973850807
62121317,27803.105268232375
62121363,38831.028350051514
62121372,43310.435950113504
62123758,22556.112585171584
62124043,37200.02168100601
62124154,29776.83610073675
62124163,50761.71613489118
62124786,37435.144086238244
62125077,18965.430276496198
62125471,29803.717226566016
62125588,35926.28913211147
62125599,39649.789712675185
62125616,44858.74983433745
62133083,46367.54222739251
62158160,37052.43402414974
62216670,27949.1510767443
62269731,26889.73435971574
62270006,37065.25603243278
62380232,40168.06662690708
62380402,36233.69680641841
62381286,31932.09486172475
62381567,46216.65331647468
62430011,18368.317095471648
62524877,35550.67989258844
62524975,36886.601462634746
62624383,38707.727053772556
62665253,28762.078719260906
62767473,37483.592158808846
62892825,33087.19737398383
62903173,39939.618307338664
62903259,29399.535190894076
62958433,37549.24295851089
63045681,37333.42707512816
63129905,26070.868411575484
63129906,20444.388861411837
63129914,32920.55420739898
63546104,33617.56516591975
63557179,34268.06726149351
63639517,26439.5076963526
63642923,25128.830982024687
63646415,40570.9923428327
63690403,42555.621302180734
63690542,40297.15781085356
63706536,30800.70169351641
63706671,33350.751627816295
63721816,33548.95154929321
63721826,29523.19515756624
63721839,24081.233376894386
63721855,27967.392739207928
63777258,44935.95367574108
63778083,22104.41935330759
63780485,46352.25620378717
63791560,38433.46303370289
63791580,27679.07549745167
63791619,37627.26998382224
63791624,38824.44157332627
63791873,35098.931369981336
63831077,58627.27266118472
63858747,39899.212106530525
63873837,20259.547421524854
63875212,33452.06666362335
63875219,19714.00883804498
63875281,33710.21562020194
63875312,35509.96465434841
63875372,51268.41776126768
63886574,38258.31843225854
63886853,30812.824091704435
63913818,36556.39024168081
63914035,33143.10494939268
63917295,30250.260520510477
63917348,38908.247158608225
63918225,24408.135708376074
64032800,25599.055415327053
64032836,45623.3241202847
64032847,37516.318601479856
64037752,26513.006341338583
64070647,23812.80954620037
64071645,48852.135046290845
64071659,27247.68870563643
64072837,33625.699456346265
64078614,41629.061443605024
64124491,8642.294694543707
64128548,53577.73508909969
64128566,53876.22548695856
64130329,45475.53299409096
64132962,26732.04000937043
64140494,35121.02418959877
64144391,37682.799834295634
64144415,32293.855499452802
64144821,33463.31362072855
64144826,39107.17318783758
64144828,28962.413600895074
64144831,21751.22941676579
64144868,56541.92953944725
64144970,26026.964835406718
64144971,36554.76025757722
64145013,41664.839471962776
64145170,59138.889787069595
64145176,35327.77518938968
64145429,19141.995014045475
64145434,16797.95979605629
64145438,16817.378376002067
64145441,20999.4933128045
64145456,21415.125201617822
64145737,28137.175282893884
64145948,15135.521857860309
64209911,28422.472267037378
64210607,22165.041662575073
64340904,45639.092571946385
64350151,51935.79598118874
64350283,44883.17963501983
64350295,29977.997529192155
64353853,19217.33013634776
64354105,25954.942092053883
64478588,27583.360815748274
64478651,27112.520355382854
64508516,43446.746903580126
64539635,40291.75370073873
64548045,43386.71723360517
64548085,46060.98493989207
64548114,51888.88538961054
64548142,31926.106422996243
64548348,42539.15296142535
64548361,39385.7375455442
64548494,52484.06010875944
64558829,42623.10221327048
64558891,27256.917703029165
64567187,53965.42679330302
64573215,17246.923080261644
64573290,18779.174139660805
64573307,35584.751175120204
64573309,28308.62227953995
64573310,25326.6650588873
64573328,33823.321172345
64573363,26168.75622983178
64573410,30831.985739070693
64573416,36165.76242133297
64573428,23090.746169884413
64573441,23890.83767902979
64573448,27206.950087655925
64573455,32349.406089826356
64585497,30618.851108664257
64585498,28142.527739430618
64586096,30598.750734445934
64586137,42632.24615817458
64586450,22525.971188439024
64587077,26433.2655613726
64589634,13043.244342297327
64593250,36346.13065562423
64593951,35322.70862491068
64595524,32653.674844250003
64609224,26787.126861758625
64663890,31739.909518979024
64679031,44380.4561746086
64689373,38074.46428054769
64689515,31021.675576254514
64693713,28561.480413873844
64693792,29092.41890900911
64693916,23375.527091964872
64693968,40799.888857518934
64694107,28965.0572352039
64694132,49707.49594277479
64694283,25876.82759459821
64694440,31880.32028595514
64709854,29519.76599498878
64709935,26090.352412478693
64710052,37265.09110761932
64741225,37354.350620260484
64747267,26454.137751830087
64748224,29509.25481831978
64748277,25469.511116984293
64749633,17444.3173564659
64750374,36714.7191248054
64750412,38285.53226794515
64751238,10397.868666374605
64752727,30469.318211588503
64763667,41167.4090870151
64763687,26794.381856347318
64764178,35119.41863088733
64764409,33821.46246309042
64764616,32681.85279278648
64764856,34787.504078940256
64767242,56616.43282343997
64767247,44500.786276916
64767301,55406.35759900881
64768157,41571.736004708895
64779619,33710.9188333222
64781619,13512.535342821182
64787231,47617.45350839049
64787256,29708.51966659913
64791505,26300.095268281046
64793349,21799.998095567258
64796514,47693.08966440623
64796545,49146.87382489963
64796548,42677.39003408234
64796550,42686.29522636259
64796563,27172.479773534986
64796571,28678.63487535862
64796614,35034.46153007491
64796645,42182.32486532017
64796671,41359.32828279056
64796679,41681.13082075187
64796698,52469.82043619526
64796741,54922.275807447
64796776,39618.94328475785
64796805,43085.718553788305
64796829,30838.944042167197
64796997,59812.89166150504
64797021,39925.7374500774
64802082,27158.6240862497
64802087,29376.721843673033
64802113,36708.386425544
64802151,35643.624844007114
64802158,37796.58878971321
64803643,40698.844660662726
64805987,17442.679415076273
64808703,19350.85019006537
64809220,33140.45924826259
64809289,47671.45519901285
64809604,34575.34634680521
64810849,31393.222828643808
64810864,37147.999808481865
64811155,39494.90378712998
64812566,37000.65187930589
64813185,36724.96002134276
64813284,28780.037630980554
64813508,32804.05110301374
64814381,32254.776743618917
64820837,41599.91234102768
64820842,44235.699008141295
64821996,37658.24472780935
64822022,17873.159091807207
64822035,25788.728978997555
64822078,29955.41997461569
64822240,28675.82251939286
64823180,27652.633082305205
64824417,28415.5142024704
64827147,53118.09032853077
64828522,37676.75259246986
64829079,26482.53269724308
64830008,46563.03937895235
64830634,53007.89721907301
64831487,27608.1953895942
64832073,47157.91437482365
65028069,25403.239958667025
65028232,18941.951439785196
65055281,20572.28081018409
65055703,25242.87742891169
65056456,23304.22650159944
65056597,16367.730329691172
65075824,58224.918282213286
